humidity,mq135_voltage,mq4_voltage,timestamp,temperature
79.55047125230033,0.219,1.177,2024-10-08 17:20:17.742785+00:00,26.90100538940751
79.10186462879787,0.223,1.186,2024-10-08 17:15:43.338036+00:00,26.875723373237996
52.65007513904468,0.441,1.296,2024-10-06 16:22:35.397810+00:00,25.161619646806503
78.02079290722384,0.23800000000000002,1.169,2024-10-08 17:05:57.650233+00:00,26.78976457268582
61.28774760136112,0.53,1.483,2024-10-06 16:34:38.027871+00:00,25.313308893103386
85.55582830158683,0.227,1.218,2024-10-09 03:46:35.648911+00:00,27.56339680561796
78.69905099855873,0.23,1.216,2024-10-09 06:56:25.329462+00:00,29.88939095772803
78.26126489818718,0.231,1.217,2024-10-09 05:40:03.738183+00:00,29.13596436959342
84.73092280731814,0.227,1.208,2024-10-09 03:54:16.368880+00:00,27.85161447739811
79.86894976703029,0.582,1.669,2024-10-07 04:43:03.484733+00:00,27.831388645019615
80.6844853203309,0.234,1.192,2024-10-08 17:36:11.469930+00:00,26.946513036848046
61.9514225653714,0.199,1.108,2024-10-09 04:27:56.371494+00:00,28.053873057296734
85.54503459041008,0.258,1.221,2024-10-09 03:46:40.817609+00:00,27.568453247850993
85.85239957126275,0.229,1.216,2024-10-09 03:40:43.480886+00:00,27.31057506504003
80.17378938460311,0.5650000000000001,1.667,2024-10-07 04:54:09.180189+00:00,27.8212757305766
49.25547104841792,0.253,1.078,2024-10-07 05:17:15.782061+00:00,26.284126272011783
78.42482925081073,0.293,1.226,2024-10-09 06:11:17.293805+00:00,29.601166600506986
77.85688432784202,0.217,1.179,2024-10-08 17:05:00.814554+00:00,26.78976457268582
90.65110126187825,0.23500000000000001,1.186,2024-10-09 02:50:05.396756+00:00,25.03015584522509
78.25959093120315,0.224,1.205,2024-10-09 05:39:11.496832+00:00,29.115738241520013
78.95363346255425,0.28600000000000003,1.187,2024-10-08 17:14:41.240334+00:00,26.86055416702875
80.4745539790739,0.216,1.174,2024-10-08 17:32:43.998738+00:00,26.936400224268436
78.97753737416816,0.243,1.176,2024-10-08 17:14:56.768071+00:00,26.875723373237996
78.47409627185054,0.225,1.212,2024-10-09 06:18:01.690071+00:00,29.646675646677615
78.53474607293698,0.296,1.212,2024-10-09 06:25:43.880944+00:00,29.692184716422343
79.39789907576035,0.265,1.194,2024-10-08 17:18:29.092312+00:00,26.90100538940751
79.78103731627351,0.578,1.657,2024-10-07 04:35:14.794979+00:00,27.92746139029041
55.369115256602534,0.228,1.042,2024-10-08 16:13:25.030291+00:00,24.079577288316795
74.83069660714058,0.232,1.187,2024-10-09 04:58:51.430596+00:00,28.26624506735825
79.97953654240257,0.5670000000000001,1.659,2024-10-07 04:46:24.701301+00:00,27.801049905183028
86.95030371294216,0.242,1.191,2024-10-09 03:26:08.617460+00:00,26.90100538940751
56.905180470311635,0.214,1.075,2024-10-09 04:22:03.017246+00:00,27.831388645019615
78.70431957063553,0.25,1.226,2024-10-09 06:57:07.462320+00:00,29.88433438190841
78.76543380799224,0.231,1.231,2024-10-09 07:05:48.888554+00:00,29.934900153201305
61.145970708592806,0.532,1.482,2024-10-06 16:34:17.538564+00:00,25.308252580673432
78.78903858019306,0.229,1.217,2024-10-09 07:10:44.108445+00:00,29.945013310952344
90.91914076403665,0.242,1.174,2024-10-09 02:47:15.736961+00:00,24.7722851135768
77.14450746759873,0.217,1.166,2024-10-08 16:59:45.480349+00:00,26.718975035386393
78.44883309367113,0.294,1.227,2024-10-09 06:13:33.822180+00:00,29.616336279944516
62.112248704860384,0.245,1.084,2024-10-08 16:18:58.656834+00:00,24.929029977886238
78.27799568688732,0.225,1.216,2024-10-09 05:50:17.021712+00:00,29.33822590644122
79.47105104087225,0.231,1.223,2024-10-09 07:57:05.473327+00:00,29.86916465619579
78.71253663961161,0.24,1.217,2024-10-09 07:01:15.023202+00:00,29.91467384119169
80.1728009720102,0.231,1.228,2024-10-09 08:39:00.715453+00:00,29.697241281182507
60.363611942505884,0.226,1.105,2024-10-09 04:25:56.786021+00:00,27.957800173782744
46.72415905264958,0.261,1.044,2024-10-06 15:57:18.145274+00:00,23.503167641401525
91.09398176234691,0.23900000000000002,1.157,2024-10-09 02:43:19.614864+00:00,24.388008565083148
87.46987837252675,0.23700000000000002,1.189,2024-10-09 03:18:43.936520+00:00,26.693693071603775
79.9099043069904,0.5690000000000001,1.666,2024-10-07 04:42:22.256957+00:00,27.846558018866926
79.79016856126451,0.594,1.633,2024-10-07 04:33:06.131221+00:00,27.90217907871702
50.223988541344674,0.386,1.207,2024-10-06 16:19:51.453282+00:00,24.807679090747843
84.81325447498105,0.232,1.222,2024-10-09 03:53:24.612309+00:00,27.82633218765259
78.4475755978414,0.23,1.211,2024-10-09 06:12:09.816393+00:00,29.601166600506986
79.92990714374464,0.5760000000000001,1.653,2024-10-07 04:44:31.220695+00:00,27.81621927379165
79.81324326569758,0.233,1.241,2024-10-09 08:21:05.007762+00:00,29.813542350992794
88.60853087330915,0.23700000000000002,1.187,2024-10-09 03:08:56.508985+00:00,26.279069903702474
79.1453794857245,0.23,1.217,2024-10-09 07:40:58.830335+00:00,29.919730418757535
91.05581240803052,0.241,1.17,2024-10-09 02:44:52.057800+00:00,24.54475274370634
85.69476176330242,0.289,1.205,2024-10-09 03:42:53.083314+00:00,27.371252216422
78.78988247457914,0.23500000000000001,1.212,2024-10-09 07:10:49.357691+00:00,29.955126469867537
79.90203971796208,0.5740000000000001,1.665,2024-10-07 04:44:05.386355+00:00,27.8212757305766
58.30159270395323,0.342,1.315,2024-10-07 05:28:55.459837+00:00,26.97179507339024
78.59686197951802,0.227,1.221,2024-10-09 06:44:03.348343+00:00,29.823655494773995
78.6583809928601,0.241,1.227,2024-10-09 06:55:32.639860+00:00,29.879277806379832
78.58865194773009,0.248,1.231,2024-10-09 06:39:40.125745+00:00,29.793316066922852
46.2502227351995,0.265,1.034,2024-10-06 16:05:30.309406+00:00,23.624516726430738
80.26092473933006,0.601,1.655,2024-10-07 05:09:45.337060+00:00,28.104437775030966
78.56718727829336,0.257,1.184,2024-10-08 17:10:42.726919+00:00,26.835272162500768
79.62859075422809,0.29,1.224,2024-10-09 08:06:15.454697+00:00,29.848938359320165
79.385726979483,0.294,1.218,2024-10-09 07:53:29.071867+00:00,29.86916465619579
84.19045605791912,0.241,1.203,2024-10-09 03:59:32.502029+00:00,27.99319543443271
62.21702637810016,0.403,1.4060000000000001,2024-10-07 05:24:31.014190+00:00,26.835272162500768
62.200364946054414,0.5690000000000001,1.479,2024-10-06 16:36:35.929782+00:00,25.338590459618718
85.0282567320137,0.229,1.208,2024-10-09 03:51:15.203677+00:00,27.770711175823816
80.14371008184122,0.5660000000000001,1.669,2024-10-07 04:51:08.527922+00:00,27.801049905183028
73.77966679916788,0.211,1.156,2024-10-08 16:43:09.534665+00:00,26.263900800520787
78.57475391479083,0.233,1.222,2024-10-09 06:36:41.356471+00:00,29.762976649549092
78.70874543685356,0.231,1.216,2024-10-09 06:54:03.345760+00:00,29.86916465619579
73.27437727627859,0.215,1.169,2024-10-09 04:53:49.023249+00:00,28.412883183453232
89.30876439730842,0.304,1.191,2024-10-09 03:02:35.756739+00:00,25.94029388996423
79.52095351015855,0.23900000000000002,1.228,2024-10-09 08:03:21.074346+00:00,29.853994933102513
87.2867085023656,0.245,1.194,2024-10-09 03:22:00.523344+00:00,26.77459538131952
79.79618247909698,0.23500000000000001,1.235,2024-10-09 08:18:57.477281+00:00,29.813542350992794
78.10641722063741,0.246,1.167,2024-10-08 17:06:49.345979+00:00,26.799877368385204
80.08070209516926,0.589,1.637,2024-10-07 04:11:56.764080+00:00,27.59879190736101
87.08038426944678,0.231,1.207,2024-10-09 03:24:25.036118+00:00,26.85044136434444
79.3678947304199,0.244,1.182,2024-10-08 17:18:13.551546+00:00,26.880779775889824
76.63207450396354,0.23700000000000002,1.199,2024-10-09 05:13:23.381312+00:00,28.655595085863023
80.13431949572667,0.23,1.22,2024-10-09 08:37:09.457877+00:00,29.71241097720922
78.49684457583662,0.23600000000000002,1.228,2024-10-09 06:18:54.172537+00:00,29.646675646677615
78.8183345623057,0.233,1.233,2024-10-09 07:13:53.832461+00:00,29.955126469867537
79.36909049266825,0.23900000000000002,1.236,2024-10-09 07:52:52.109991+00:00,29.874221231142293
79.7321712300099,0.23800000000000002,1.189,2024-10-08 17:21:56.145890+00:00,26.911118197912582
80.11175990642352,0.5740000000000001,1.665,2024-10-07 04:18:42.410096+00:00,27.694864398264325
59.98424034194516,0.518,1.453,2024-10-06 16:32:09.419713+00:00,25.28802733386401
83.83760350260052,0.229,1.205,2024-10-09 04:03:10.362868+00:00,28.08926835665479
80.08158845572196,0.577,1.641,2024-10-07 04:11:41.347443+00:00,27.608904796192654
83.89645588684618,0.245,1.207,2024-10-09 04:02:02.824995+00:00,28.053873057296734
79.20358348286776,0.213,1.187,2024-10-08 17:16:45.492989+00:00,26.875723373237996
77.40659089823927,0.222,1.163,2024-10-08 17:01:23.592129+00:00,26.74425700644497
86.3131961404846,0.244,1.212,2024-10-09 03:33:54.142597+00:00,27.123487445438514
69.08130193075061,0.20700000000000002,1.121,2024-10-08 16:30:01.654426+00:00,25.76837820360088
70.09918646503723,0.225,1.173,2024-10-09 04:43:44.301116+00:00,28.438165642000968
87.19456824600842,0.244,1.192,2024-10-09 03:23:02.453717+00:00,26.809990165248745
53.90489379959701,0.47200000000000003,1.32,2024-10-06 16:23:57.362848+00:00,25.197013780847193
47.66494019405894,0.291,1.074,2024-10-06 16:16:52.008815+00:00,23.872271628887393
80.06923108170757,0.58,1.6480000000000001,2024-10-07 04:49:35.595274+00:00,27.79093699423247
76.81943426607296,0.231,1.16,2024-10-08 16:57:56.994698+00:00,26.683580288127995
84.90588782205104,0.248,1.204,2024-10-09 03:52:22.517050+00:00,27.79093699423247
62.897016218153496,0.556,1.493,2024-10-06 16:38:13.304148+00:00,25.34870308826212
79.49906186486596,0.24,1.236,2024-10-09 07:58:51.270801+00:00,29.864108081540326
80.08639511989097,0.584,1.666,2024-10-07 04:59:08.728465+00:00,27.922404927393654
46.15442243414235,0.297,1.034,2024-10-06 16:06:26.720381+00:00,23.659910241141915
60.59760540533516,0.404,1.371,2024-10-07 05:23:18.379457+00:00,26.69874946377822
78.73571826503763,0.257,1.229,2024-10-09 07:03:00.247836+00:00,29.919730418757535
79.75926159043551,0.582,1.647,2024-10-07 04:34:59.369671+00:00,27.937574316957033
80.08912089065943,0.5730000000000001,1.645,2024-10-07 04:18:27.000267+00:00,27.694864398264325
78.29814059807603,0.242,1.216,2024-10-09 05:33:26.292600+00:00,28.96404242939898
78.62572792836735,0.251,1.236,2024-10-09 06:45:06.511134+00:00,29.82871206710115
80.13612340614608,0.579,1.666,2024-10-07 05:02:14.844959+00:00,27.972969569457927
79.35857049481578,0.247,1.232,2024-10-09 07:52:41.553567+00:00,29.88433438190841
91.08969046599361,0.246,1.167,2024-10-09 02:43:55.548136+00:00,24.448683697823434
79.12347327204115,0.242,1.228,2024-10-09 07:39:34.253315+00:00,29.929843574762344
78.82971532948436,0.232,1.218,2024-10-09 07:13:11.626062+00:00,29.955126469867537
83.27905258741711,0.24,1.221,2024-10-09 04:11:23.854231+00:00,28.347148825280602
79.87983320093616,0.5730000000000001,1.657,2024-10-07 04:43:39.571177+00:00,27.82633218765259
88.74777438999425,0.229,1.199,2024-10-09 03:07:39.289680+00:00,26.213337142165983
78.07049343365155,0.231,1.203,2024-10-09 05:27:40.329708+00:00,28.751668732479448
61.9960957793118,0.543,1.494,2024-10-06 16:36:10.308156+00:00,25.32847783213947
83.92426037075857,0.23700000000000002,1.222,2024-10-09 04:01:52.449837+00:00,28.04881658712402
76.99106442864382,0.234,1.164,2024-10-08 16:58:58.948493+00:00,26.70886224900023
78.37375030710338,0.215,1.172,2024-10-08 17:09:04.388493+00:00,26.82010296327644
65.74556784261242,0.209,1.103,2024-10-08 16:23:36.020722+00:00,25.404322566610062
79.60583997756943,0.228,1.219,2024-10-09 08:06:57.764488+00:00,29.848938359320165
78.5633771181993,0.233,1.229,2024-10-09 06:35:32.976891+00:00,29.762976649549092
83.32810710767104,0.23,1.228,2024-10-09 04:10:37.136968+00:00,28.326922878815093
78.44925223876386,0.246,1.221,2024-10-09 06:14:52.577898+00:00,29.621392840339105
79.95255335116968,0.5740000000000001,1.659,2024-10-07 04:27:36.775976+00:00,27.81621927379165
51.45586940274295,0.41100000000000003,1.2730000000000001,2024-10-06 16:21:18.529416+00:00,25.065549926296807
45.89503993858871,0.317,1.03,2024-10-06 16:10:07.133063+00:00,23.75092220159713
80.15010651982566,0.595,1.647,2024-10-07 05:03:47.884353+00:00,28.00330836866633
88.22428163428201,0.244,1.186,2024-10-09 03:12:53.320713+00:00,26.476268483424793
78.5852901668341,0.233,1.227,2024-10-09 06:33:26.841584+00:00,29.75286351275281
91.0647154061499,0.23500000000000001,1.172,2024-10-09 02:44:41.804184+00:00,24.52452767268405
77.33849797714021,0.28200000000000003,1.196,2024-10-09 05:18:21.055273+00:00,28.685934120812455
46.61695464834543,0.29,1.035,2024-10-06 15:58:09.444510+00:00,23.528448686958292
78.35558293245522,0.23500000000000001,1.227,2024-10-09 06:02:00.699700+00:00,29.520261687744643
45.87230120342031,0.277,1.028,2024-10-06 16:10:42.972322+00:00,23.745865979098017
79.88593532033273,0.5670000000000001,1.643,2024-10-07 04:43:34.421227+00:00,27.831388645019615
78.2263788966519,0.221,1.183,2024-10-08 17:07:51.909454+00:00,26.815046564117075
77.68044375020104,0.247,1.2,2024-10-09 05:22:31.867352+00:00,28.771894776733824
65.24396968680121,0.23500000000000001,1.143,2024-10-09 04:33:29.381123+00:00,28.3066969370062
78.57391366088429,0.246,1.23,2024-10-09 06:33:05.809100+00:00,29.75286351275281
63.51301490678519,0.42,1.411,2024-10-07 05:32:12.690316+00:00,27.08303612061427
63.30545949328018,0.20600000000000002,1.117,2024-10-09 04:29:56.117399+00:00,28.14488957017311
78.38819795387549,0.226,1.211,2024-10-09 06:07:52.375371+00:00,29.57082724948996
78.89103959885651,0.242,1.237,2024-10-09 07:21:11.424501+00:00,29.939956731931307
80.62663769421602,0.216,1.182,2024-10-08 17:34:53.641534+00:00,26.93134381841519
79.01010467641325,0.231,1.226,2024-10-09 07:33:40.544359+00:00,29.934900153201305
70.63976622311914,0.219,1.135,2024-10-08 16:33:37.960656+00:00,25.9099558032176
78.37682536168803,0.231,1.21,2024-10-09 06:07:57.576713+00:00,29.57082724948996
76.08578547935691,0.23,1.171,2024-10-08 16:53:38.846757+00:00,26.557170592906186
79.53758671666738,0.249,1.223,2024-10-09 08:02:07.014994+00:00,29.848938359320165
80.10974380569756,0.578,1.6440000000000001,2024-10-07 04:50:53.061546+00:00,27.801049905183028
77.67559234897168,0.259,1.193,2024-10-09 05:23:29.398633+00:00,28.782007800607243
79.57171352166705,0.232,1.241,2024-10-09 08:05:27.909050+00:00,29.848938359320165
78.28050391247277,0.227,1.205,2024-10-09 05:51:56.760150+00:00,29.36856517713168
78.72349541834464,0.233,1.221,2024-10-09 07:00:27.618135+00:00,29.90961726391688
77.33751644625353,0.212,1.181,2024-10-08 17:00:47.443211+00:00,26.72908782293671
85.19647979366772,0.25,1.219,2024-10-09 03:49:47.175136+00:00,27.69992084806436
78.69989322611785,0.229,1.215,2024-10-09 06:58:58.035937+00:00,29.89950411024038
79.9238047564137,0.601,1.641,2024-10-07 04:44:41.557883+00:00,27.811162817297735
62.1208720360485,0.579,1.496,2024-10-06 16:36:25.675138+00:00,25.333534145733573
76.46701592122649,0.223,1.189,2024-10-09 05:12:25.934120+00:00,28.650538581056754
78.35157047905543,0.23,1.217,2024-10-09 06:03:56.112090+00:00,29.540487908950308
78.21881467956497,0.224,1.202,2024-10-09 05:35:47.564206+00:00,29.034833775792503
75.81512744980665,0.228,1.183,2024-10-09 05:05:33.409382+00:00,28.519069558248155
79.08449665389023,0.246,1.233,2024-10-09 07:38:41.480412+00:00,29.939956731931307
79.30573593754671,0.218,1.186,2024-10-08 17:17:32.114812+00:00,26.880779775889824
88.6406684705191,0.254,1.189,2024-10-09 03:08:30.759519+00:00,26.263900800520787
77.35447322280193,0.219,1.169,2024-10-08 17:01:08.106407+00:00,26.72908782293671
88.18138270391395,0.277,1.199,2024-10-09 03:13:08.779304+00:00,26.49649400381022
69.23994021748415,0.23800000000000002,1.118,2024-10-08 16:30:22.283343+00:00,25.773434542515314
67.59043520067158,0.47900000000000004,1.528,2024-10-07 05:37:55.052992+00:00,27.391477942862547
80.07374326960672,0.5690000000000001,1.667,2024-10-07 04:58:11.845334+00:00,27.90723554044962
79.22332249395384,0.23700000000000002,1.24,2024-10-09 07:46:52.878519+00:00,29.89950411024038
68.16645195692227,0.20800000000000002,1.117,2024-10-08 16:28:03.328633+00:00,25.697589489357778
47.91117582055829,0.256,1.064,2024-10-07 05:17:36.493394+00:00,26.268957167956977
65.62623265357621,0.211,1.105,2024-10-08 16:23:25.733123+00:00,25.394209931563818
79.9024802575961,0.5740000000000001,1.6620000000000001,2024-10-07 04:43:08.637926+00:00,27.82633218765259
78.44272724031556,0.227,1.227,2024-10-09 06:12:30.811934+00:00,29.61127971984097
51.678284058554915,0.28,1.143,2024-10-07 05:19:20.064948+00:00,26.208280777931215
87.3885201277221,0.244,1.191,2024-10-09 03:20:06.507686+00:00,26.72403142901603
83.29461027025998,0.256,1.207,2024-10-09 04:11:08.283082+00:00,28.331979364994915
65.27357398805813,0.438,1.46,2024-10-07 05:34:06.779388+00:00,27.189220888004638
71.16435560404194,0.21,1.137,2024-10-08 16:34:55.190487+00:00,25.975688337744213
79.1287370520557,0.23,1.223,2024-10-09 07:41:04.110852+00:00,29.924786996614422
73.11350562853143,0.217,1.167,2024-10-09 04:53:02.130685+00:00,28.387600732181454
80.23636967646246,0.216,1.194,2024-10-08 17:28:55.833868+00:00,26.92628741285298
61.99975023524287,0.40800000000000003,1.4020000000000001,2024-10-07 05:24:20.636713+00:00,26.804933766671457
72.69414955306989,0.232,1.179,2024-10-09 04:50:56.974242+00:00,28.321866392926314
80.08462586749704,0.591,1.6560000000000001,2024-10-07 04:58:06.675982+00:00,27.90217907871702
78.32991349683779,0.222,1.2,2024-10-09 05:31:46.773077+00:00,28.867968550533988
90.07062051208278,0.228,1.18,2024-10-09 02:55:29.030141+00:00,25.45994208017364
51.76899263208614,0.17300000000000001,1.045,2024-10-09 04:16:25.585125+00:00,27.538114598818357
80.14134383242,0.613,1.67,2024-10-07 05:02:20.020919+00:00,27.96791310394183
79.73449108246137,0.231,1.217,2024-10-09 08:14:54.017574+00:00,29.823655494773995
86.92315554799266,0.23,1.207,2024-10-09 03:26:29.306660+00:00,26.911118197912582
80.18674630665667,0.593,1.6540000000000001,2024-10-07 05:05:57.090488+00:00,28.033647178352112
79.01095352169685,0.233,1.222,2024-10-09 07:32:37.297578+00:00,29.945013310952344
79.12916282185498,0.24,1.233,2024-10-09 07:40:37.671049+00:00,29.929843574762344
88.26717578639513,0.241,1.19,2024-10-09 03:12:17.274308+00:00,26.456042967695975
87.2631133697633,0.232,1.208,2024-10-09 03:21:39.435117+00:00,26.76448258853052
58.568908448800265,0.201,1.059,2024-10-08 16:15:43.615487+00:00,24.489133809600027
80.46935387780682,0.216,1.196,2024-10-08 17:32:33.636232+00:00,26.941456630412723
78.53852458727528,0.248,1.214,2024-10-09 06:32:02.701792+00:00,29.737693809741177
68.94942814218079,0.28400000000000003,1.164,2024-10-09 04:40:26.262405+00:00,28.331979364994915
70.96268143318005,0.217,1.179,2024-10-09 04:46:46.623271+00:00,28.428052657708758
83.84650232384952,0.227,1.205,2024-10-09 04:02:54.789494+00:00,28.06398599851527
84.36188781335838,0.255,1.208,2024-10-09 03:58:04.379879+00:00,27.95274370913976
50.60130774549889,0.41400000000000003,1.231,2024-10-06 16:20:22.194321+00:00,24.929029977886238
87.56812520726032,0.231,1.205,2024-10-09 03:17:31.806602+00:00,26.6633547246689
73.59703712459675,0.23500000000000001,1.184,2024-10-09 04:55:33.287892+00:00,28.39771371181705
78.48113023295784,0.217,1.17,2024-10-08 17:10:11.663309+00:00,26.82010296327644
83.68205528243458,0.244,1.199,2024-10-09 04:04:43.862216+00:00,28.119607196026482
76.10083492101727,0.268,1.206,2024-10-09 05:08:41.285946+00:00,28.61514305556193
50.42475300314579,0.28300000000000003,1.074,2024-10-07 05:11:39.200339+00:00,27.912292002473258
52.72979722738165,0.436,1.306,2024-10-06 16:22:40.520471+00:00,25.171732255077224
79.86504815250194,0.62,1.6400000000000001,2024-10-07 04:29:45.411312+00:00,27.85161447739811
57.295523330239455,0.40800000000000003,1.2690000000000001,2024-10-07 05:28:29.564868+00:00,26.992020707862686
78.9544774393099,0.23900000000000002,1.237,2024-10-09 07:26:33.518372+00:00,29.950069890264423
